ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Sequence,Order,Category
4319,Bonan,1nucleus,ə,,,,ə,1,Nucleus
4320,Bonan,1onset,ɡ,,,,ɡ,1,Onset
4321,Bonan,1onset,ɬ,,,,ɬ,1,Onset
4322,Bonan,1onset,ɲ,,,,ɲ,1,Onset
4323,Bonan,1coda,ɹ,,,,ɹ,1,Coda
4324,Bonan,1onset,ɹ,,,,ɹ,1,Onset
4325,Bonan,1onset,ʁ,,,,ʁ,1,Onset
4326,Bonan,1onset,ʂ,,,,ʂ,1,Onset
4327,Bonan,1onset,ʈ͡ʂ,,,,ʈ͡ʂ,1,Onset
4328,Bonan,1onset,ʈ͡ʂʰ,,,,ʈ͡ʂʰ,1,Onset
4329,Bonan,1onset,ʐ,,,,ʐ,1,Onset
4330,Bonan,1coda,χ,,,,χ,1,Coda
4331,Bonan,1onset,χ,,,,χ,1,Onset
4332,Budukh,1onset,#,,,,#,1,Onset
4333,Budukh,1coda,#,,,,#,1,Coda
4334,Budukh,b1onset,b,,,,b,1,Onset
4335,Budukh,b1coda,b,,,,b,1,Coda
4336,Budukh,d1onset,d,,,,d,1,Onset
4337,Budukh,d1coda,d,,,,d,1,Coda
4338,Budukh,d1onset,d͡ʒ,,,,d͡ʒ,1,Onset
4339,Budukh,d1coda,d͡ʒ,,,,d͡ʒ,1,Coda
4340,Budukh,f1onset,f,,,,f,1,Onset
4341,Budukh,f1coda,f,,,,f,1,Coda
4342,Budukh,h1onset,h,,,,h,1,Onset
4343,Budukh,h1coda,h,,,,h,1,Coda
4344,Budukh,k1onset,k,,,,k,1,Onset
4345,Budukh,k1coda,k,,,,k,1,Coda
4346,Budukh,k1onset,kʼ,,,,kʼ,1,Onset
4347,Budukh,k1coda,kʼ,,,,kʼ,1,Coda
4348,Budukh,l1onset,l,,,,l,1,Onset
4349,Budukh,l1coda,l,,,,l,1,Coda
4350,Budukh,m1onset,m,,,,m,1,Onset
4351,Budukh,m1coda,m,,,,m,1,Coda
4352,Budukh,n1onset,n,,,,n,1,Onset
4353,Budukh,n1coda,n,,,,n,1,Coda
4354,Budukh,p1onset,p,,,,p,1,Onset
4355,Budukh,p1coda,p,,,,p,1,Coda
4356,Budukh,p1onset,pʼ,,,,pʼ,1,Onset
4357,Budukh,p1coda,pʼ,,,,pʼ,1,Coda
4358,Budukh,q1onset,q,,,,q,1,Onset
4359,Budukh,q1coda,q,,,,q,1,Coda
4360,Budukh,q1onset,qʼ,,,,qʼ,1,Onset
4361,Budukh,q1coda,qʼ,,,,qʼ,1,Coda
4362,Budukh,r1onset,r,,,,r,1,Onset
4363,Budukh,r1coda,r,,,,r,1,Coda
4364,Budukh,s1onset,s,,,,s,1,Onset
4365,Budukh,s1coda,s,,,,s,1,Coda
4366,Budukh,t1onset,t,,,,t,1,Onset
4367,Budukh,t1coda,t,,,,t,1,Coda
4368,Budukh,t1onset,tʼ,,,,tʼ,1,Onset
4369,Budukh,t1coda,tʼ,,,,tʼ,1,Coda
4370,Budukh,ts1onset,t͡sʼ,,,,t͡sʼ,1,Onset
4371,Budukh,ts1coda,t͡sʼ,,,,t͡sʼ,1,Coda
4372,Budukh,t1onset,t͡ʃ,,,,t͡ʃ,1,Onset
4373,Budukh,t1coda,t͡ʃ,,,,t͡ʃ,1,Coda
4374,Budukh,t1onset,t͡ʃʼ,,,,t͡ʃʼ,1,Onset
4375,Budukh,t1coda,t͡ʃʼ,,,,t͡ʃʼ,1,Coda
4376,Budukh,v1onset,v,,,,v,1,Onset
4377,Budukh,v1coda,v,,,,v,1,Coda
4378,Budukh,x1onset,x,,,,x,1,Onset
4379,Budukh,x1coda,x,,,,x,1,Coda
4380,Budukh,z1onset,z,,,,z,1,Onset
4381,Budukh,z1coda,z,,,,z,1,Coda
4382,Budukh,1onset,ħ,,,,ħ,1,Onset
4383,Budukh,1coda,ħ,,,,ħ,1,Coda
4384,Budukh,1onset,ɡ,,,,ɡ,1,Onset
4385,Budukh,1coda,ɡ,,,,ɡ,1,Coda
4386,Budukh,1onset,ɢ,,,,ɢ,1,Onset
4387,Budukh,1coda,ɢ,,,,ɢ,1,Coda
4388,Budukh,1onset,ʁ,,,,ʁ,1,Onset
4389,Budukh,1coda,ʁ,,,,ʁ,1,Coda
4390,Budukh,1onset,ʃ,,,,ʃ,1,Onset
4391,Budukh,1coda,ʃ,,,,ʃ,1,Coda
4392,Budukh,1onset,ʒ,,,,ʒ,1,Onset
4393,Budukh,1coda,ʒ,,,,ʒ,1,Coda
4394,Budukh,1onset,ʕ,,,,ʕ,1,Onset
4395,Budukh,1coda,ʕ,,,,ʕ,1,Coda
4396,Budukh,1onset,ʡ,,,,ʡ,1,Onset
4397,Budukh,1coda,ʡ,,,,ʡ,1,Coda
4398,Budukh,1onset,χ,,,,χ,1,Onset
4399,Budukh,1coda,χ,,,,χ,1,Coda
4400,Budukh,jb1coda,j,,,,jb,1,Coda
4401,Budukh,lb1coda,l,,,,lb,1,Coda
4402,Budukh,rb1coda,r,,,,rb,1,Coda
4403,Budukh,jd1coda,j,,,,jd,1,Coda
4404,Budukh,ld1coda,l,,,,ld,1,Coda
4405,Budukh,rd1coda,r,,,,rd,1,Coda
4406,Budukh,jd1coda,j,,,,jd͡ʒ,1,Coda
4407,Budukh,ld1coda,l,,,,ld͡ʒ,1,Coda
4408,Budukh,rd1coda,r,,,,rd͡ʒ,1,Coda
4409,Budukh,jf1coda,j,,,,jf,1,Coda
4410,Budukh,lf1coda,l,,,,lf,1,Coda
4411,Budukh,rf1coda,r,,,,rf,1,Coda
4412,Budukh,jh1coda,j,,,,jh,1,Coda
4413,Budukh,lh1coda,l,,,,lh,1,Coda
4414,Budukh,rh1coda,r,,,,rh,1,Coda
4415,Budukh,jk1coda,j,,,,jk,1,Coda
4416,Budukh,lk1coda,l,,,,lk,1,Coda
4417,Budukh,rk1coda,r,,,,rk,1,Coda
4418,Budukh,jk1coda,j,,,,jkʼ,1,Coda
4419,Budukh,lk1coda,l,,,,lkʼ,1,Coda
4420,Budukh,rk1coda,r,,,,rkʼ,1,Coda
4421,Budukh,jl1coda,j,,,,jl,1,Coda
4422,Budukh,ll1coda,l,,,,ll,1,Coda
4423,Budukh,rl1coda,r,,,,rl,1,Coda
4424,Budukh,jm1coda,j,,,,jm,1,Coda
4425,Budukh,lm1coda,l,,,,lm,1,Coda
4426,Budukh,rm1coda,r,,,,rm,1,Coda
4427,Budukh,jn1coda,j,,,,jn,1,Coda
4428,Budukh,ln1coda,l,,,,ln,1,Coda
4429,Budukh,rn1coda,r,,,,rn,1,Coda
4430,Budukh,jp1coda,j,,,,jp,1,Coda
4431,Budukh,lp1coda,l,,,,lp,1,Coda
4432,Budukh,rp1coda,r,,,,rp,1,Coda
4433,Budukh,jp1coda,j,,,,jpʼ,1,Coda
4434,Budukh,lp1coda,l,,,,lpʼ,1,Coda
4435,Budukh,rp1coda,r,,,,rpʼ,1,Coda
4436,Budukh,jq1coda,j,,,,jq,1,Coda
4437,Budukh,lq1coda,l,,,,lq,1,Coda
4438,Budukh,rq1coda,r,,,,rq,1,Coda
4439,Budukh,jq1coda,j,,,,jqʼ,1,Coda
4440,Budukh,lq1coda,l,,,,lqʼ,1,Coda
4441,Budukh,rq1coda,r,,,,rqʼ,1,Coda
4442,Budukh,jr1coda,j,,,,jr,1,Coda
4443,Budukh,lr1coda,l,,,,lr,1,Coda
4444,Budukh,rr1coda,r,,,,rr,1,Coda
4445,Budukh,js1coda,j,,,,js,1,Coda
4446,Budukh,ls1coda,l,,,,ls,1,Coda
4447,Budukh,rs1coda,r,,,,rs,1,Coda
4448,Budukh,jt1coda,j,,,,jt,1,Coda
4449,Budukh,lt1coda,l,,,,lt,1,Coda
4450,Budukh,rt1coda,r,,,,rt,1,Coda
4451,Budukh,jt1coda,j,,,,jtʼ,1,Coda
4452,Budukh,lt1coda,l,,,,ltʼ,1,Coda
4453,Budukh,rt1coda,r,,,,rtʼ,1,Coda
4454,Budukh,jts1coda,j,,,,jt͡sʼ,1,Coda
4455,Budukh,lts1coda,l,,,,lt͡sʼ,1,Coda
4456,Budukh,rts1coda,r,,,,rt͡sʼ,1,Coda
4457,Budukh,jt1coda,j,,,,jt͡ʃ,1,Coda
4458,Budukh,lt1coda,l,,,,lt͡ʃ,1,Coda
4459,Budukh,rt1coda,r,,,,rt͡ʃ,1,Coda
4460,Budukh,jt1coda,j,,,,jt͡ʃʼ,1,Coda
4461,Budukh,lt1coda,l,,,,lt͡ʃʼ,1,Coda
4462,Budukh,rt1coda,r,,,,rt͡ʃʼ,1,Coda
4463,Budukh,jv1coda,j,,,,jv,1,Coda
4464,Budukh,lv1coda,l,,,,lv,1,Coda
4465,Budukh,rv1coda,r,,,,rv,1,Coda
4466,Budukh,jx1coda,j,,,,jx,1,Coda
4467,Budukh,lx1coda,l,,,,lx,1,Coda
4468,Budukh,rx1coda,r,,,,rx,1,Coda
4469,Budukh,jz1coda,j,,,,jz,1,Coda
4470,Budukh,lz1coda,l,,,,lz,1,Coda
4471,Budukh,rz1coda,r,,,,rz,1,Coda
4472,Budukh,j1coda,j,,,,jħ,1,Coda
4473,Budukh,l1coda,l,,,,lħ,1,Coda
4474,Budukh,r1coda,r,,,,rħ,1,Coda
4475,Budukh,j1coda,j,,,,jɡ,1,Coda
4476,Budukh,l1coda,l,,,,lɡ,1,Coda
4477,Budukh,r1coda,r,,,,rɡ,1,Coda
4478,Budukh,j1coda,j,,,,jɢ,1,Coda
4479,Budukh,l1coda,l,,,,lɢ,1,Coda
4480,Budukh,r1coda,r,,,,rɢ,1,Coda
4481,Budukh,j1coda,j,,,,jʁ,1,Coda
4482,Budukh,l1coda,l,,,,lʁ,1,Coda
4483,Budukh,r1coda,r,,,,rʁ,1,Coda
4484,Budukh,j1coda,j,,,,jʃ,1,Coda
4485,Budukh,l1coda,l,,,,lʃ,1,Coda
4486,Budukh,r1coda,r,,,,rʃ,1,Coda
4487,Budukh,j1coda,j,,,,jʒ,1,Coda
4488,Budukh,l1coda,l,,,,lʒ,1,Coda
4489,Budukh,r1coda,r,,,,rʒ,1,Coda
4490,Budukh,j1coda,j,,,,jʕ,1,Coda
4491,Budukh,l1coda,l,,,,lʕ,1,Coda
4492,Budukh,r1coda,r,,,,rʕ,1,Coda
4493,Budukh,j1coda,j,,,,jʡ,1,Coda
4494,Budukh,l1coda,l,,,,lʡ,1,Coda
4495,Budukh,r1coda,r,,,,rʡ,1,Coda
4496,Budukh,j1coda,j,,,,jχ,1,Coda
4497,Budukh,l1coda,l,,,,lχ,1,Coda
4498,Budukh,r1coda,r,,,,rχ,1,Coda
4499,Budukh,a1nucleus,a,,,,a,1,Nucleus
4500,Budukh,a1nucleus,aː,,,,aː,1,Nucleus
4501,Budukh,e1nucleus,e,,,,e,1,Nucleus
4502,Budukh,e1nucleus,eː,,,,eː,1,Nucleus
4503,Budukh,i1nucleus,i,,,,i,1,Nucleus
4504,Budukh,i1nucleus,iː,,,,iː,1,Nucleus
4505,Budukh,o1nucleus,o,,,,o,1,Nucleus
4506,Budukh,o1nucleus,oː,,,,oː,1,Nucleus
4507,Budukh,u1nucleus,u,,,,u,1,Nucleus
4508,Budukh,u1nucleus,uː,,,,uː,1,Nucleus
4509,Budukh,y1nucleus,y,,,,y,1,Nucleus
4510,Budukh,y1nucleus,yː,,,,yː,1,Nucleus
4511,Budukh,1nucleus,ø,,,,ø,1,Nucleus
4512,Budukh,1nucleus,øː,,,,øː,1,Nucleus
4513,Budukh,1nucleus,ə,,,,ə,1,Nucleus
4514,Budukh,1nucleus,əː,,,,əː,1,Nucleus
4515,Budukh,1nucleus,ɨ,,,,ɨ,1,Nucleus
4516,Budukh,1nucleus,ɨː,,,,ɨː,1,Nucleus
4517,Bugan,1coda,#,,,,#,1,Coda
4518,Bugan,a1nucleus,a,,,,a,1,Nucleus
4519,Bugan,ai1nucleus,a,,,,ai,1,Nucleus
4520,Bugan,au1nucleus,a,,,,au,1,Nucleus
4521,Bugan,a1nucleus,ã,,,,ã,1,Nucleus
4522,Bugan,a1nucleus,ã̰,,,,ã̰,1,Nucleus
4523,Bugan,a1nucleus,a̰,,,,a̰,1,Nucleus
4524,Bugan,ai1nucleus,a̰,,,,a̰i,1,Nucleus
4525,Bugan,au1nucleus,a̰,,,,a̰u,1,Nucleus
4526,Bugan,b1onset,b,,,,b,1,Onset
4527,Bugan,b1onset,bʲ,,,,bʲ,1,Onset
4528,Bugan,d1onset,d,,,,d,1,Onset
4529,Bugan,d1onset,dʲ,,,,dʲ,1,Onset
4530,Bugan,e1nucleus,e,,,,e,1,Nucleus
4531,Bugan,ei1nucleus,e,,,,ei,1,Nucleus
4532,Bugan,e1nucleus,ḛ,,,,ḛ,1,Nucleus
4533,Bugan,ei1nucleus,ḛ,,,,ḛi,1,Nucleus
4534,Bugan,f1onset,f,,,,f,1,Onset
4535,Bugan,h1onset,h,,,,h,1,Onset
4536,Bugan,i1nucleus,i,,,,i,1,Nucleus
4537,Bugan,ia1nucleus,i,,,,ia,1,Nucleus
4538,Bugan,iau1nucleus,i,,,,iau,1,Nucleus
4539,Bugan,iau1nucleus,i,,,,ia̰u,1,Nucleus
4540,Bugan,i1nucleus,i,,,,iɛ,1,Nucleus
4541,Bugan,i1nucleus,i,,,,iɛ̰,1,Nucleus
4542,Bugan,i1nucleus,ḭ,,,,ḭ,1,Nucleus
4543,Bugan,k1onset,k,,,,k,1,Onset
4544,Bugan,k1onset,kʰ,,,,kʰ,1,Onset
4545,Bugan,k1onset,kʲ,,,,kʲ,1,Onset
4546,Bugan,l1onset,l,,,,l,1,Onset
4547,Bugan,m1onset,m,,,,m,1,Onset
4548,Bugan,m1onset,mʲ,,,,mʲ,1,Onset
4549,Bugan,n1coda,n,,,,n,1,Coda
4550,Bugan,n1onset,n,,,,n,1,Onset
4551,Bugan,o1nucleus,o,,,,o,1,Nucleus
4552,Bugan,ou1nucleus,o,,,,ou,1,Nucleus
4553,Bugan,o1nucleus,o̰,,,,o̰,1,Nucleus
4554,Bugan,ou1nucleus,o̰,,,,o̰u,1,Nucleus
4555,Bugan,p1onset,p,,,,p,1,Onset
4556,Bugan,p1onset,pʰ,,,,pʰ,1,Onset
4557,Bugan,p1onset,pʰʲ,,,,pʰʲ,1,Onset
4558,Bugan,p1onset,pʲ,,,,pʲ,1,Onset
4559,Bugan,q1onset,q,,,,q,1,Onset
4560,Bugan,q1onset,qʰ,,,,qʰ,1,Onset
4561,Bugan,s1onset,s,,,,s,1,Onset
4562,Bugan,t1onset,t,,,,t,1,Onset
4563,Bugan,t1onset,tʰ,,,,tʰ,1,Onset
4564,Bugan,t1onset,tʰʲ,,,,tʰʲ,1,Onset
4565,Bugan,t1onset,tʲ,,,,tʲ,1,Onset
4566,Bugan,ts1onset,t͡s,,,,t͡s,1,Onset
4567,Bugan,ts1onset,t͡sʰ,,,,t͡sʰ,1,Onset
4568,Bugan,t1onset,t͡ɕ,,,,t͡ɕ,1,Onset
4569,Bugan,t1onset,t͡ɕʰ,,,,t͡ɕʰ,1,Onset
4570,Bugan,u1nucleus,u,,,,u,1,Nucleus
4571,Bugan,ua1nucleus,u,,,,ua,1,Nucleus
4572,Bugan,uai1nucleus,u,,,,uai,1,Nucleus
4573,Bugan,ua1nucleus,u,,,,uã,1,Nucleus
4574,Bugan,ua1nucleus,u,,,,uã̰,1,Nucleus
4575,Bugan,ua1nucleus,u,,,,ua̰,1,Nucleus
4576,Bugan,ui1nucleus,u,,,,ui,1,Nucleus
4577,Bugan,ui1nucleus,u,,,,uḭ,1,Nucleus
4578,Bugan,u1nucleus,u,,,,uɛ,1,Nucleus
4579,Bugan,u1nucleus,ṵ,,,,ṵ,1,Nucleus
4580,Bugan,v1onset,v,,,,v,1,Onset
4581,Bugan,w1onset,w,,,,w,1,Onset
4582,Bugan,x1onset,x,,,,x,1,Onset
4583,Bugan,x1onset,xʲ,,,,xʲ,1,Onset
4584,Bugan,1coda,ŋ,,,,ŋ,1,Coda
4585,Bugan,1onset,ŋ,,,,ŋ,1,Onset
4586,Bugan,1nucleus,ɔ,,,,ɔ,1,Nucleus
4587,Bugan,1nucleus,ɔ̰,,,,ɔ̰,1,Nucleus
4588,Bugan,1onset,ɕ,,,,ɕ,1,Onset
4589,Bugan,1nucleus,ə,,,,ə,1,Nucleus
4590,Bugan,i1nucleus,ə,,,,əi,1,Nucleus
4591,Bugan,1nucleus,ə̰,,,,ə̰,1,Nucleus
4592,Bugan,i1nucleus,ə̰,,,,ə̰i,1,Nucleus
4593,Bugan,1nucleus,ɛ,,,,ɛ,1,Nucleus
4594,Bugan,1nucleus,ɛ̰,,,,ɛ̰,1,Nucleus
4595,Bugan,i1nucleus,ɛ̰,,,,ɛ̰i,1,Nucleus
4596,Bugan,1onset,ɣ,,,,ɣ,1,Onset
4597,Bugan,1nucleus,ɯ,,,,ɯ,1,Nucleus
4598,Bugan,1nucleus,ɯ̰,,,,ɯ̰,1,Nucleus
4599,Bugan,1onset,ɲ,,,,ɲ,1,Onset
4600,Bugan,1onset,ʑ,,,,ʑ,1,Onset
4601,Bugan,1onset,ʔ,,,,ʔ,1,Onset
4602,Bugan,b1onset,ⁿb,,,,ⁿb,1,Onset
4603,Bugan,b1onset,ⁿbʲ,,,,ⁿbʲ,1,Onset
4604,Bugan,d1onset,ⁿd,,,,ⁿd,1,Onset
4605,Bugan,dz1onset,ⁿd͡z,,,,ⁿd͡z,1,Onset
4606,Bugan,d1onset,ⁿd͡ʑ,,,,ⁿd͡ʑ,1,Onset
4607,Bugan,1onset,ⁿɡ,,,,ⁿɡ,1,Onset
4608,Bugan,1onset,ⁿɢ,,,,ⁿɢ,1,Onset
4609,Bujhyal,1onset,#,,,,#,1,Onset
4610,Bujhyal,1coda,#,,,,#,1,Coda
4611,Bujhyal,a1nucleus,a,,,,a,1,Nucleus
4612,Bujhyal,ai1nucleus,a,,,,ai,1,Nucleus
4613,Bujhyal,au1nucleus,a,,,,au,1,Nucleus
4614,Bujhyal,b1onset,b,,,,b,1,Onset
4615,Bujhyal,b1coda,b,,,,b,1,Coda
4616,Bujhyal,bj1onset,b,,,,bj,1,Onset
4617,Bujhyal,bl1onset,b,,,,bl,1,Onset
4618,Bujhyal,br1onset,b,,,,br,1,Onset
4619,Bujhyal,b1onset,b̤,,,,b̤,1,Onset
4620,Bujhyal,d1coda,d,,,,d,1,Coda
4621,Bujhyal,d1onset,d,,,,d,1,Onset
4622,Bujhyal,dj1onset,d,,,,dj,1,Onset
4623,Bujhyal,dj1onset,dʰ,,,,dʰj,1,Onset
4624,Bujhyal,d1onset,d̤,,,,d̤,1,Onset
4625,Bujhyal,d1coda,d͡ʑ,,,,d͡ʑ,1,Coda
4626,Bujhyal,d1onset,d͡ʑ,,,,d͡ʑ,1,Onset
4627,Bujhyal,dj1onset,d͡ʑ,,,,d͡ʑj,1,Onset
4628,Bujhyal,e1nucleus,e,,,,e,1,Nucleus
4629,Bujhyal,e1nucleus,ẽ,,,,ẽ,1,Nucleus
4630,Bujhyal,h1coda,h,,,,h,1,Coda
4631,Bujhyal,h1onset,h,,,,h,1,Onset
4632,Bujhyal,hw1onset,h,,,,hw,1,Onset
4633,Bujhyal,i1nucleus,i,,,,i,1,Nucleus
4634,Bujhyal,i1nucleus,ĩ,,,,ĩ,1,Nucleus
4635,Bujhyal,j1coda,j,,,,j,1,Coda
4636,Bujhyal,j1onset,j,,,,j,1,Onset
4637,Bujhyal,j1onset,j̥,,,,j̥,1,Onset
4638,Bujhyal,k1coda,k,,,,k,1,Coda
4639,Bujhyal,k1onset,k,,,,k,1,Onset
4640,Bujhyal,kj1onset,k,,,,kj,1,Onset
4641,Bujhyal,kl1onset,k,,,,kl,1,Onset
4642,Bujhyal,kr1onset,k,,,,kr,1,Onset
4643,Bujhyal,krj1onset,k,,,,krj,1,Onset
4644,Bujhyal,k1coda,kʰ,,,,kʰ,1,Coda
4645,Bujhyal,k1onset,kʰ,,,,kʰ,1,Onset
4646,Bujhyal,kl1onset,kʰ,,,,kʰl,1,Onset
4647,Bujhyal,kr1onset,kʰ,,,,kʰr,1,Onset
4648,Bujhyal,l1coda,l,,,,l,1,Coda
4649,Bujhyal,l1onset,l,,,,l,1,Onset
4650,Bujhyal,lj1onset,l,,,,lj,1,Onset
4651,Bujhyal,l1onset,l̥,,,,l̥,1,Onset
4652,Bujhyal,lj1onset,l̥,,,,l̥j,1,Onset
4653,Bujhyal,m1coda,m,,,,m,1,Coda
4654,Bujhyal,m1onset,m,,,,m,1,Onset
4655,Bujhyal,mj1onset,m,,,,mj,1,Onset
4656,Bujhyal,m1coda,m̥,,,,m̥,1,Coda
4657,Bujhyal,m1onset,m̥,,,,m̥,1,Onset
4658,Bujhyal,n1coda,n,,,,n,1,Coda
4659,Bujhyal,n1onset,n,,,,n,1,Onset
4660,Bujhyal,nj1onset,n,,,,nj,1,Onset
4661,Bujhyal,n1onset,n̥,,,,n̥,1,Onset
4662,Bujhyal,o1nucleus,o,,,,o,1,Nucleus
4663,Bujhyal,oi1nucleus,o,,,,oi,1,Nucleus
4664,Bujhyal,p1onset,p,,,,p,1,Onset
4665,Bujhyal,p1coda,p,,,,p,1,Coda
4666,Bujhyal,pj1onset,p,,,,pj,1,Onset
4667,Bujhyal,pl1onset,p,,,,pl,1,Onset
4668,Bujhyal,pr1onset,p,,,,pr,1,Onset
4669,Bujhyal,p1onset,pʰ,,,,pʰ,1,Onset
4670,Bujhyal,p1coda,pʰ,,,,pʰ,1,Coda
4671,Bujhyal,pj1onset,pʰ,,,,pʰj,1,Onset
4672,Bujhyal,r1coda,r,,,,r,1,Coda
4673,Bujhyal,r1onset,r,,,,r,1,Onset
4674,Bujhyal,rj1onset,r,,,,rj,1,Onset
4675,Bujhyal,r1onset,r̥,,,,r̥,1,Onset
4676,Bujhyal,rj1onset,r̥,,,,r̥j,1,Onset
4677,Bujhyal,s1coda,s,,,,s,1,Coda
4678,Bujhyal,s1onset,s,,,,s,1,Onset
4679,Bujhyal,sj1onset,s,,,,sj,1,Onset
4680,Bujhyal,sr1onset,s,,,,sr,1,Onset
4681,Bujhyal,t1coda,t,,,,t,1,Coda
4682,Bujhyal,t1onset,t,,,,t,1,Onset
4683,Bujhyal,tj1onset,t,,,,tj,1,Onset
4684,Bujhyal,tr1onset,t,,,,tr,1,Onset
4685,Bujhyal,t1coda,tʰ,,,,tʰ,1,Coda
4686,Bujhyal,t1onset,tʰ,,,,tʰ,1,Onset
4687,Bujhyal,t1coda,t͡ɕ,,,,t͡ɕ,1,Coda
4688,Bujhyal,t1onset,t͡ɕ,,,,t͡ɕ,1,Onset
4689,Bujhyal,tj1onset,t͡ɕ,,,,t͡ɕj,1,Onset
4690,Bujhyal,tj1onset,t͡ɕʰ,,,,t͡ɕʰj,1,Onset
4691,Bujhyal,u1nucleus,u,,,,u,1,Nucleus
4692,Bujhyal,ui1nucleus,u,,,,ui,1,Nucleus
4693,Bujhyal,u1nucleus,ũ,,,,ũ,1,Nucleus
4694,Bujhyal,w1coda,w,,,,w,1,Coda
4695,Bujhyal,w1onset,w,,,,w,1,Onset
4696,Bujhyal,wj1onset,w,,,,wj,1,Onset
4697,Bujhyal,w1onset,w̥,,,,w̥,1,Onset
4698,Bujhyal,1coda,ŋ,,,,ŋ,1,Coda
4699,Bujhyal,1onset,ŋ,,,,ŋ,1,Onset
4700,Bujhyal,j1onset,ŋ,,,,ŋj,1,Onset
4701,Bujhyal,1coda,ŋ̥,,,,ŋ̥,1,Coda
4702,Bujhyal,1onset,ŋ̥,,,,ŋ̥,1,Onset
4703,Bujhyal,1nucleus,ɑ,,,,ɑ,1,Nucleus
4704,Bujhyal,i1nucleus,ɑ,,,,ɑi,1,Nucleus
4705,Bujhyal,u1nucleus,ɑ,,,,ɑu,1,Nucleus
4706,Bujhyal,1nucleus,ɑ̃,,,,ɑ̃,1,Nucleus
4707,Bujhyal,1coda,ɡ,,,,ɡ,1,Coda
4708,Bujhyal,1onset,ɡ,,,,ɡ,1,Onset
4709,Bujhyal,j1onset,ɡ,,,,ɡj,1,Onset
4710,Bujhyal,r1onset,ɡ,,,,ɡr,1,Onset
4711,Bujhyal,w1onset,ɡ,,,,ɡw,1,Onset
4712,Bujhyal,1onset,ɡ̤,,,,ɡ̤,1,Onset
4713,Bulo Stieng,1coda,#,,,,#,1,Coda
4714,Bulo Stieng,a1nucleus,a,,,,a,1,Nucleus
4715,Bulo Stieng,a1nucleus,aː,,,,aː,1,Nucleus
4716,Bulo Stieng,b1onset,b,,,,b,1,Onset
4717,Bulo Stieng,c1onset,c,,,,c,1,Onset
4718,Bulo Stieng,c1coda,c,,,,c,1,Coda
4719,Bulo Stieng,c1onset,cʰ,,,,cʰ,1,Onset
4720,Bulo Stieng,d1onset,d,,,,d,1,Onset
4721,Bulo Stieng,e1nucleus,e,,,,e,1,Nucleus
4722,Bulo Stieng,e1nucleus,eː,,,,eː,1,Nucleus
4723,Bulo Stieng,h1coda,h,,,,h,1,Coda
4724,Bulo Stieng,h1onset,h,,,,h,1,Onset
4725,Bulo Stieng,i1nucleus,i,,,,i,1,Nucleus
4726,Bulo Stieng,ia1nucleus,i,,,,ia,1,Nucleus
4727,Bulo Stieng,i1nucleus,iː,,,,iː,1,Nucleus
4728,Bulo Stieng,j1coda,j,,,,j,1,Coda
4729,Bulo Stieng,j1onset,j,,,,j,1,Onset
4730,Bulo Stieng,k1onset,k,,,,k,1,Onset
4731,Bulo Stieng,k1coda,k,,,,k,1,Coda
4732,Bulo Stieng,k1onset,kʰ,,,,kʰ,1,Onset
4733,Bulo Stieng,l1coda,l,,,,l,1,Coda
4734,Bulo Stieng,l1onset,l,,,,l,1,Onset
4735,Bulo Stieng,m1coda,m,,,,m,1,Coda
4736,Bulo Stieng,m1onset,m,,,,m,1,Onset
4737,Bulo Stieng,n1coda,n,,,,n,1,Coda
4738,Bulo Stieng,n1onset,n,,,,n,1,Onset
4739,Bulo Stieng,o1nucleus,o,,,,o,1,Nucleus
4740,Bulo Stieng,o1nucleus,oː,,,,oː,1,Nucleus
4741,Bulo Stieng,p1onset,p,,,,p,1,Onset
4742,Bulo Stieng,p1coda,p,,,,p,1,Coda
4743,Bulo Stieng,p1onset,pʰ,,,,pʰ,1,Onset
4744,Bulo Stieng,r1coda,r,,,,r,1,Coda
4745,Bulo Stieng,r1onset,r,,,,r,1,Onset
4746,Bulo Stieng,s1coda,s,,,,s,1,Coda
4747,Bulo Stieng,s1onset,s,,,,s,1,Onset
4748,Bulo Stieng,t1onset,t,,,,t,1,Onset
4749,Bulo Stieng,t1coda,t,,,,t,1,Coda
4750,Bulo Stieng,t1onset,tʰ,,,,tʰ,1,Onset
4751,Bulo Stieng,u1nucleus,u,,,,u,1,Nucleus
4752,Bulo Stieng,ua1nucleus,u,,,,ua,1,Nucleus
4753,Bulo Stieng,u1nucleus,uː,,,,uː,1,Nucleus
4754,Bulo Stieng,w1coda,w,,,,w,1,Coda
4755,Bulo Stieng,w1onset,w,,,,w,1,Onset
4756,Bulo Stieng,1coda,ŋ,,,,ŋ,1,Coda
4757,Bulo Stieng,1onset,ŋ,,,,ŋ,1,Onset
4758,Bulo Stieng,1onset,ɓ,,,,ɓ,1,Onset
4759,Bulo Stieng,1nucleus,ɔ,,,,ɔ,1,Nucleus
4760,Bulo Stieng,1nucleus,ɔː,,,,ɔː,1,Nucleus
4761,Bulo Stieng,1onset,ɗ,,,,ɗ,1,Onset
4762,Bulo Stieng,1nucleus,ə,,,,ə,1,Nucleus
4763,Bulo Stieng,1nucleus,əː,,,,əː,1,Nucleus
4764,Bulo Stieng,1nucleus,ɛ,,,,ɛ,1,Nucleus
